theme_number,theme_name,chapter_number,chapter_name,question_id,question_number,points,question_text,options,correct_answers,comment,image_paths,video_paths,url
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-133,2.7.01-133,2 Punkte,Was kann die Funktion eines Spurhalteassistenten einschränken?,A. Eine verschmutzte Fahrbahn; B. Fehlende Fahrbahnmarkierungen; C. Fehlende Leitplanken,A. Eine verschmutzte Fahrbahn; B. Fehlende Fahrbahnmarkierungen,"Der Spurhalteassistent ist ein elektronisches Hilfsmittel, welches den Fahrer warnt, wenn sein Kraftfahrzeug die Spur verlässt. Fehlende Fahrbahnmarkierungen und eine verschmutzte Fahrbahn, schränken diese Funktion ein. Fehlende Leitplanken sind nicht entscheidend.",,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-133
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-134,2.7.01-134,3 Punkte,Worüber sollten Sie sich vor einer Fahrt mit einem reinen Elektrofahrzeug informieren?,A. An welchen Orten ich das Fahrzeug aufladen kann; B. Wie ich mich nach einem Unfall verhalten muss; C. Über Einflussfaktoren auf die Reichweite,A. An welchen Orten ich das Fahrzeug aufladen kann; B. Wie ich mich nach einem Unfall verhalten muss; C. Über Einflussfaktoren auf die Reichweite,"Der/die Kfz-FahrerIn sollte sich vor dem Fahrtantritt unbedingt über die Reichweite des Elektrofahrzeugs informieren. Diese weicht deutlich von der Reichweite herkömmlicher Fahrzeuge ab, wodurch häufiger Stopps zum Wiederaufladen der Akkus notwendig sind. Ebenfalls sollten Sie berücksichtigen, dass sich in einem Elektrofahrzeug mehr Technik befindet. Zwar gilt grundsätzlich, dass E-Fahrzeuge genauso sicher sind wie herkömmliche Autos. Doch verlaufen in ihren Karosserien gewöhnlich Kabel, die für enorm hohe Stromspannungen ausgelegt sind.",,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-134
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-135,2.7.01-135,2 Punkte,Sie planen eine längere Reise mit einem reinen Elektrofahrzeug. Was sollten Sie beachten?,A. Die Verfügbarkeit von Elektrotankstellen; B. Die Ladezeit der Batterien; C. Den Einfluss extremer Außentemperaturen auf die Reichweite,A. Die Verfügbarkeit von Elektrotankstellen; B. Die Ladezeit der Batterien; C. Den Einfluss extremer Außentemperaturen auf die Reichweite,"Wenn Sie eine längere Reise mit einem reinen Elektrofahrzeug planen, sollten Sie berücksichtigen, dass Ihr Wagen im Vergleich zu herkömmlichen Fahrzeugen eine deutlich geringere Reichweite hat. Zusätzlich wird die Kapazität der Batterien von der Außentemperatur beeinflusst.",,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-135
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-136,2.7.01-136,3 Punkte,Was sollten Sie beim Laden von reinen Elektrofahrzeugen beachten?,"A. Die Ladedauer hängt vom Stromanschluss ab; B. Das Laden sollte nur mit Ladekabeln erfolgen, die vom Hersteller freigegeben sind; C. Das Laden kann an jeder Tankstelle erfolgen","A. Die Ladedauer hängt vom Stromanschluss ab; B. Das Laden sollte nur mit Ladekabeln erfolgen, die vom Hersteller freigegeben sind","Beim Laden von reinen Elektrofahrzeugen müssen Sie beachten, dass sie nicht an jeder Tankstelle aufladbar sind. Benutzen Sie nur die vom Hersteller zugelassenen Ladekabel. Abhängig vom Stromanschluss variiert die Ladedauer.",,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-136
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-137,2.7.01-137,3 Punkte,Was unterscheidet reine Elektrofahrzeuge von Fahrzeugen mit Verbrennungsmotor?,A. - ein geringeres Motorgeräusch; B. - keinen direkten Schadstoffausstoß; C. - einen geringeren Luftwiderstand,A. - ein geringeres Motorgeräusch; B. - keinen direkten Schadstoffausstoß,Reine Elektrofahrzeuge sind nahezu geräuschlos. Reine Elektrofahrzeuge haben keinen direkten Schadstoffausstoß. Der Luftwiderstand richtet sich nach dem Volumen des Körpers und nicht nach der Antriebsart.,,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-137
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-138,2.7.01-138,3 Punkte,Sie fahren ein reines Elektrofahrzeug in einem Wohngebiet. Worauf sollten Sie sich aufgrund Ihrer geringen Fahrgeräusche einstellen?,"A. Fußgänger nehmen mich nicht oder verspätet wahr; B. Vorausfahrende Radfahrer biegen nach links ab, ohne nach hinten zu schauen; C. Nachfolgende Fahrzeuge fahren zu dicht auf","A. Fußgänger nehmen mich nicht oder verspätet wahr; B. Vorausfahrende Radfahrer biegen nach links ab, ohne nach hinten zu schauen","Mit einem reinen Elektrofahrzeug sind Sie nahezu geräuschlos unterwegs und können von anderen Verkehrsteilnehmern akustisch kaum wahrgenommen werden. Besonders Radfahrer sind gefährdet, wenn sie keine Motorengeräusche hören. Ohne nach hinten zu schauen, biegen sie dann häufig ab.",,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-138
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-139,2.7.01-139,4 Punkte,Sie fahren ein Kraftfahrzeug mit einem Automatischen Blockierverhinderer (ABV). Wie erreichen Sie einen möglichst kurzen Bremsweg?,A. - schlagartig und mit maximaler Pedalkraft; B. - vorsichtig und dann zunehmend kräftiger; C. - mehrfach in kurzen Abständen mit maximaler Pedalkraft,A. - schlagartig und mit maximaler Pedalkraft,Bei einer Gefahrenbremsung ist der Bremsweg der kürzeste und deswegen ist schlagartig und mit maximaler Pedal kraft richtig. Mehrfach kurze oder vorsichtige Bremsbetätigungen hätten nicht den Effekt der zu erreichen gewünscht ist.,,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-139
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-140,2.7.01-140,3 Punkte,Ein Spurhalte-Assistent mit Lenkeingriff kann Sie beim Fahren unterstützen. Was sollten Sie beachten?,A. - das Fahrzeug bei guter Fahrstreifenmarkierung auf dem Fahrstreifen halten; B. - bei schlechter Fahrstreifenmarkierung nicht funktionieren; C. - mangelnde Fahrtüchtigkeit (z. B. Müdigkeit) kompensieren,A. - das Fahrzeug bei guter Fahrstreifenmarkierung auf dem Fahrstreifen halten; B. - bei schlechter Fahrstreifenmarkierung nicht funktionieren,Spurhalte-Assistenten mit Lenkeingriff kann das Kraftfahrzeug bei guter Fahrstreifenmarkierung auf dem Streifen halten. Bei schlechter Markierung kann es sein das dieser nicht funktioniert. Mangelnde Fahrtüchtigkeit kann es nicht kompensieren.,,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-140
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-141,2.7.01-141,4 Punkte,"Sie fahren sehr schnell in eine enge Kurve. Was kann passieren, wenn Sie plötzlich stark bremsen müssen?",A. - verliert die Straßenhaftung; B. - rutscht aus der Kurve; C. - bleibt mit Stabilitätskontrolle jederzeit fahrstabil,A. - verliert die Straßenhaftung; B. - rutscht aus der Kurve,"Wenn du schnell in eine enge Kurve fährst, verlierst du bei einer starken Bremsung die Straßenhaftung und rutscht aus der Kurve. (Fliehkraft)",,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-141
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-142,2.7.01-142,3 Punkte,Was kann in Kurven zum Schleudern Ihres Kraftfahrzeugs führen?,A. Starke Lenkeinschläge; B. Zu schnelles Fahren; C. Leichtes Beschleunigen am Kurvenausgang,A. Starke Lenkeinschläge; B. Zu schnelles Fahren,"Durch starke Lenkeinschläge kann es in Kurven dazu kommen, dass dein Fahrzeug ins Schleudern gerät. Auch durch zu schnelles Fahren passieren kann das passieren. Passe deine Geschwindigkeit in Kurven an.",,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-142
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-143,2.7.01-143,3 Punkte,"Der Spurhalte-Assistent warnt Sie durch akustische, haptische oder optische Signale. Was kann die Ursache dafür sein?",A. Mein Fahrzeug nähert sich der seitlichen Fahrbahnmarkierung an; B. Mein Fahrzeug unterschreitet den Sicherheitsabstand zum vorausfahrenden Fahrzeug; C. Ein anderes Fahrzeug überholt mich mit zu geringem Seitenabstand,A. Mein Fahrzeug nähert sich der seitlichen Fahrbahnmarkierung an,"Geraten Sie aus Ihrem Fahrstreifen erkennt das der Spurhalte-Assistent, indem es das Heranfahren an die Fahrbahnmarkierung erkennt. Die zulässige Gesamtmasse darf nicht überschritten werden.",,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-143
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-144,2.7.01-144,3 Punkte,In welcher Situation kann Sie der Spurhalte-Assistent mit Lenkeingriff unterstützen?,A. - auf Autobahnen; B. - auf Landstraßen; C. - in engen Baustellen mit schlechter Markierung,A. - auf Autobahnen; B. - auf Landstraßen,"Auf Autobahnen und Landstraßen kann ein Lenkeingriff durch den Spurhalte-Assistent hilfreich sein, da die Markierungen dort eindeutig zu erkennen sind.
Durch schlechte Markierungen und enger Fahrbahnen in Baustellen ist der Lenkeingriff des Spurhalte-Assistenten nicht möglich, da sie mit hoher Wahrscheinlichkeit nicht richtig erkannt werden wird.",,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-144
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-145,2.7.01-145,3 Punkte,Bei welcher Fahraufgabe kann der Spurhalte-Assistent mit Lenkeingriff den Fahrzeugführer unterstützen?,A. Beim Geradeausfahren; B. Beim Abbiegen; C. Beim Überholen,A. Beim Geradeausfahren,"Bei guten Fahrbahnmarkierungen kann dir der Spurhalte-Assistent mit Lenkeingriff helfen beim Geradeausfahren das Fahrzeug auf der Fahrbahn zu halten.
Beim Abbiegen kreuzt du Fahrstreifen und Markierungen, der Spurhalte-Assistent kann hierbei nicht unterstützend eingreifen. Auch beim Überholen signalisierst du dem Spurhalte-Assistenten durch Blinken, dass du die Fahrbahnmarkierung absichtlich überquerst. Somit greift er während des Überholvorgangs nicht ein.",,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-145
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-146,2.7.01-146,3 Punkte,Was kann die Funktion des Spurhalte-Assistenten mit Lenkeingriff beeinträchtigen?,A. Die Witterungsverhältnisse; B. Der Zustand der Fahrbahnmarkierungen; C. Zusätzliche Fahrbahnmarkierungen im Baustellenbereich,A. Die Witterungsverhältnisse; B. Der Zustand der Fahrbahnmarkierungen; C. Zusätzliche Fahrbahnmarkierungen im Baustellenbereich,"Ist die Fahrbahnmarkierung in einem schlechten Zustand, kann der Spurhalte-Assistent nicht erkennen, wo die einzuhaltende Fahrspur verläuft. Durch zusätzliche Fahrbahnmarkierungen in Baustellenbereichen ist es nicht ersichtlich, welche die einzuhaltende Fahrbahn ist.
Die Witterungsverhältnisse können die Sensoren des Spurhalte-Assistenten beeinträchtigen. Außerdem können Wasser oder Schnee die Markierungen verfälschen.",,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-146
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-147,2.7.01-147,3 Punkte,Unter welcher Voraussetzung funktioniert der Spurhalte-Assistent mit Lenkeingriff bestmöglich?,A. Bei eindeutigen Fahrbahnmarkierungen; B. Bei Schneeresten auf der Fahrbahn; C. Bei zusätzlichen Baustellenmarkierungen,A. Bei eindeutigen Fahrbahnmarkierungen,"Der Spurhalte-Assistent funktioniert bei eindeutigen Fahrbahnmarkierungen am Besten. 
Durch schlechte oder zusätzliche Markierungen in Baustellen ist der Lenkeingriff des Spurhalte-Assistenten nicht möglich, da sie mit hoher Wahrscheinlichkeit nicht richtig erkannt werden wird.
Die Witterungsverhältnisse können die Sensoren des Spurhalte-Assistenten beeinträchtigen. Außerdem kann Schnee die Markierungen verfälschen.",,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-147
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-148,2.7.01-148,3 Punkte,Welches Fahrerassistenzsystem bietet ein hohes Verkehrssicherheitspotenzial?,A. Der Bremsassistent; B. Der Autonome Notbremsassistent; C. Die Geschwindigkeitsregelanlage (Tempomat),A. Der Bremsassistent; B. Der Autonome Notbremsassistent,"Der Autonome Notbremsassistent erkennt ständig den Verkehr vor dem Fahrzeug. Droht eine Gefahr, kann der Notbremsassistent eine Notbremsung durchführen. 
Zu spätes oder zu zaghaftes Bremsen sind oftmals Ursachen für Verkehrsunfälle. Bremsassistenten reagieren in der Regel schneller als der Mensch und bieten somit mehr Sicherheit.",,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-148
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-149,2.7.01-149,3 Punkte,Wie können Fahrerassistenzsysteme Sie unterstützen?,A. - mich vor Gefahren warnen; B. - mir bei der Bewältigung von Fahraufgaben helfen; C. - in kritischen Verkehrssituationen automatisch eingreifen,A. - mich vor Gefahren warnen; B. - mir bei der Bewältigung von Fahraufgaben helfen; C. - in kritischen Verkehrssituationen automatisch eingreifen,"In kritischen Verkehrssituationen können Fahrerassistenzsysteme schnell reagieren und durch Lenken oder Bremsen etc. automatisch eingreifen.
Droht eine Gefahr, können sie dich durch Licht-, Ton- und Haptiksignale warnen. Fahrerassistenzsysteme können dich auch bei Fahraufgaben, wie z. B. das Halten der Fahrspur, unterstützen.",,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-149
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-150,2.7.01-150,3 Punkte,"Was kann die Folge sein, wenn Sie bei einem Pkw mit Frontantrieb in der Kurve zu stark beschleunigen?",A. - über die Vorderachse ausbrechen; B. - in der Lenkfähigkeit eingeschränkt sein; C. - über die Hinterachse ausbrechen,A. - über die Vorderachse ausbrechen; B. - in der Lenkfähigkeit eingeschränkt sein,"Gibst du bei einem Pkw mit Frontantrieb in der Kurve zu viel Gas, kann er über die Vorderachse ausbrechen. Die Frontreifen verlieren dabei die Haftung zur Straße und dadurch lässt sich dein Fahrzeug nicht mehr lenken, sondern fährt es geradeaus weiter und bricht somit ausbrechen.",,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-150
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-151,2.7.01-151,3 Punkte,Unter welcher Voraussetzung kann ein Aktiver Spurwechsel-Assistent einen Fahrstreifenwechsel durchführen?,A. - eine ausreichend markierte Fahrbahn mit mehreren Fahrstreifen erkannt hat; B. - keine Fahrzeuge im relevanten Sicherheitsbereich erkannt hat; C. - eine ausreichende Lücke im Gegenverkehr erkannt hat,A. - eine ausreichend markierte Fahrbahn mit mehreren Fahrstreifen erkannt hat; B. - keine Fahrzeuge im relevanten Sicherheitsbereich erkannt hat,"Für einen aktiven Spurwechsel muss der Assistent zuerst eine markierte Fahrbahn mit mehreren Fahrstreifen erkennen.
Der Spurwechsel-Assistent führt erst einen Spurwechsel durch, wenn er kein Fahrzeug im relevanten Sicherheitsbereich erkennen kann.",,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-151
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-152,2.7.01-152,3 Punkte,Ihr Kraftfahrzeug ist mit einem Aktiven Spurhalte-Assistenten ausgerüstet. Welche Information kann über die Statusanzeige dieses Systems angezeigt werden?,A. - ist eingeschaltet; B. - ist ausgeschaltet; C. - hat eine Störung,A. - ist eingeschaltet; B. - ist ausgeschaltet; C. - hat eine Störung,"Das System muss anzeigen können, wenn es eingeschaltet, ausgeschaltet ist oder eine Störung hat. Da dies für den Fahrer wichtig ist.",,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-152
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-153,2.7.01-153,3 Punkte,Ihr Kraftfahrzeug ist mit einem Spurhalte-Assistenten ausgerüstet. In welcher Situation kann Sie dieses System unterstützen?,A. - unbeabsichtigten Verlassen der Fahrspur; B. - Überschreiten der zulässigen Höchstgeschwindigkeit; C. - zu schnellen Durchfahren von Spurrillen,A. - unbeabsichtigten Verlassen der Fahrspur,"Der Spurhalte-Assistent unterstützt dich dabei, die Fahrspur zu halten. Er warnt dich bei unabsichtlichem Verlassen der Fahrspur.",,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-153
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-154,2.7.01-154,3 Punkte,Sie nutzen in Ihrem Kraftfahrzeug den Spurhalte-Assistenten. Er warnt Sie während der Fahrt mit einem Signal. Was kann die Ursache dafür sein?,"A. Ich habe beim Fahrstreifenwechsel vergessen, den Blinker zu betätigen; B. Ich verlasse unbeabsichtigt meinen Fahrstreifen; C. Ich unterschreite den Mindestabstand zum vorausfahrenden Fahrzeug","A. Ich habe beim Fahrstreifenwechsel vergessen, den Blinker zu betätigen; B. Ich verlasse unbeabsichtigt meinen Fahrstreifen","Bei unbeabsichtigtem Verlassen deines Fahrstreifens warnt der Spurhalte-Assistent. Vergisst du beim Fahrstreifenwechsel das Blinken, erkennt der Spurhalte-Assistent dies als unbeabsichtigtes Verlassen deines Fahrstreifens und warnt dich.",,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-154
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-155,2.7.01-155,3 Punkte,Sie nutzen in Ihrem Kraftfahrzeug während der Fahrt den Spurhalte-Assistenten. Das System reagiert beim Verlassen des Fahrstreifens nicht. Was kann die Ursache dafür sein?,A. Eine unzureichende Fahrbahnausleuchtung; B. Starker Niederschlag; C. Fehlende Fahrstreifenmarkierungen,A. Eine unzureichende Fahrbahnausleuchtung; B. Starker Niederschlag; C. Fehlende Fahrstreifenmarkierungen,"Durch fehlende Fahrstreifenmarkierungen, unzureichende Fahrbahnausleuchtung und starkem Niederschlag sind die Sensoren des Spurhalte-Assistenten beeinträchtigt, wodurch die Spur nicht zuverlässig erkannt wird.",,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-155
Thema 2.7.,Technik,2.7.01 Kapitel,Fahrbetrieb Fahrphysik Fahrtechnik,2.7.01-156,2.7.01-156,3 Punkte,Ihr Kraftfahrzeug ist mit einem Spurwechsel-Assistenten ohne Lenkeingriff ausgerüstet. Im Bereich des linken Außenspiegels leuchtet während der Fahrt die Warnleuchte auf. Worauf weist Sie diese Warnleuchte hin?,A. Im Überwachungsbereich befindet sich ein anderes Fahrzeug; B. Ein Fahrstreifenwechsel nach links darf jetzt nicht vorgenommen werden; C. Ein Fahrstreifenwechsel nach links ist jetzt gefahrlos möglich,A. Im Überwachungsbereich befindet sich ein anderes Fahrzeug; B. Ein Fahrstreifenwechsel nach links darf jetzt nicht vorgenommen werden,"Befindet sich ein Fahrzeug im Überwachungsbereich, wird dies durch das Aufleuchten der Warnleuchte am Außenspiegel signalisiert.",,,https://www.clickclickdrive.de/fragenkatalog/2.7.-technik/2.7.01-fahrbetrieb-fahrphysik-fahrtechnik/2.7.01-156
